Participant,version,ParticipantID,Age,Gender,Subj_Hunger,Hrs_Last_Meal,Trial,Block,Image,Craving_rating,Resp_Key,Descision_Time,Post_Desire,date,BottomRight,PsychoPy_Experiment,Choice,Choice_EC
1,version3,3113,22,female,5,4,16,1,0128.jpg,2,right,2.248672919,1,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,17,1,0042.jpg,6,left,2.098559273,6,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,18,1,0148.jpg,2,left,4.603145573,2,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,19,1,0027.jpg,6,left,1.855473889,6,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,20,1,0009.jpg,3,left,2.177051897,3,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,21,2,0082.jpg,6,right,4.178321778,6,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,22,2,0180.jpg,3,right,1.565518834,2,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,23,2,0400.jpg,2,right,1.619412842,2,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,24,2,0090.jpg,4,left,2.35403135,6,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,25,2,0155.jpg,5,left,2.947514723,5,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,26,2,0089.jpg,3,right,2.541773547,2,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,27,2,0060.jpg,6,right,0.919465968,5,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,28,2,0062.jpg,4,right,1.22815078,4,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,29,2,0244.jpg,3,left,1.514306456,2,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,30,2,0080.jpg,4,left,1.3665578,4,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,31,2,0157.jpg,2,left,1.360470402,3,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,32,2,0193.jpg,5,right,1.191043524,3,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,33,2,0183.jpg,5,right,8.842971587,5,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,34,2,0055.jpg,2,left,5.798922699,4,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,35,2,0049.jpg,5,left,1.310563221,6,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,36,2,0074.jpg,2,right,16.19587251,3,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,37,2,0186.jpg,6,right,11.17257185,6,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,38,2,0056.jpg,3,left,1.039997766,4,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,39,2,0189.jpg,7,right,3.799423769,7,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,40,2,0083.jpg,6,right,2.897455107,7,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,41,3,0293.jpg,5,left,2.62201901,5,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,42,3,0173.jpg,6,right,6.582145606,6,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,43,3,0120.jpg,6,right,3.886685723,5,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,44,3,0465.jpg,6,right,1.14220821,5,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,45,3,0111.jpg,7,right,6.830659149,7,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,46,3,0132.jpg,3,left,1.348986239,3,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,47,3,0441.jpg,4,right,1.448817203,5,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,48,3,0163.jpg,4,right,1.653737047,5,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,49,3,0292.jpg,6,right,1.057723874,5,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,50,3,0106.jpg,4,left,1.329385646,5,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,51,3,0514.jpg,6,left,1.482152247,6,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,52,3,0331.jpg,2,left,1.162722199,2,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,53,3,0164.jpg,4,left,1.278304874,4,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,54,3,0357.jpg,2,right,1.878140366,2,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,55,3,0114.jpg,5,right,7.849829908,5,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,56,3,0166.jpg,2,left,1.069568748,2,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,57,3,0097.jpg,3,right,3.324012122,2,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,58,3,0165.jpg,5,right,4.857036865,4,2018_Jan_25_1423,,exp_resist_1,DISTRACT,1
1,version3,3113,22,female,5,4,59,3,0103.jpg,2,left,2.998546897,3,2018_Jan_25_1423,,exp_resist_1,RESIST,0
1,version3,3113,22,female,5,4,60,3,0182.jpg,4,left,2.74467281,3,2018_Jan_25_1423,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,1,1,0009.jpg,5,left,1.939897716,3,2018_Feb_09_1502,TRUE,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,2,1,0013.jpg,3,right,4.398211668,2,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,3,1,0036.jpg,4,left,1.740772714,1,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,4,1,0063.jpg,6,right,8.095192487,1,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,5,1,0027.jpg,7,right,2.809207228,3,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,6,1,0007.jpg,7,left,2.044808219,4,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,7,1,0043.jpg,7,right,1.889924263,4,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,8,1,0128.jpg,4,left,2.6601734,1,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,9,1,0150.jpg,4,right,3.456330807,3,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,10,1,0138.jpg,1,left,3.50796986,1,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,11,1,0006.jpg,6,right,4.960766925,2,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,12,1,0042.jpg,3,left,2.62840655,2,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,13,1,0121.jpg,2,left,1.770451375,1,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,14,1,0148.jpg,7,right,3.61280792,2,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,15,1,0094.jpg,5,left,5.131462013,5,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,16,1,0048.jpg,4,right,5.775153573,2,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,17,1,0124.jpg,4,right,1.464407672,2,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,18,1,0021.jpg,7,left,1.008862879,5,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,19,1,0016.jpg,7,left,1.5665463,5,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,20,1,0117.jpg,7,right,1.65272921,6,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,21,2,0089.jpg,5,left,1.565504318,3,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,22,2,0062.jpg,3,right,2.679036825,1,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,23,2,0183.jpg,7,left,2.995291162,6,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,24,2,0082.jpg,7,right,4.058271874,3,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,25,2,0180.jpg,5,right,2.795535901,3,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,26,2,0060.jpg,7,left,9.288967222,2,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,27,2,0049.jpg,7,right,2.364185783,3,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,28,2,0157.jpg,6,left,0.511943697,5,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,29,2,0155.jpg,4,left,2.230963087,2,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,30,2,0090.jpg,2,right,1.223364048,1,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,31,2,0055.jpg,6,right,1.343831527,4,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,32,2,0074.jpg,5,left,2.33687935,4,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,33,2,0189.jpg,1,right,3.851075139,1,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,34,2,0400.jpg,4,right,2.711346097,1,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,35,2,0080.jpg,5,left,1.483304301,3,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,36,2,0186.jpg,6,left,2.388063216,5,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,37,2,0193.jpg,5,right,2.388131131,3,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,38,2,0056.jpg,5,left,1.739815251,4,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,39,2,0244.jpg,3,left,2.025971658,2,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,40,2,0083.jpg,5,right,1.025195605,3,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,41,3,0103.jpg,7,left,4.822585762,5,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,42,3,0120.jpg,7,right,1.481161779,5,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,43,3,0293.jpg,7,right,3.645210462,3,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,44,3,0114.jpg,7,left,0.82058843,6,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,45,3,0182.jpg,6,left,1.724266425,4,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,46,3,0514.jpg,7,left,10.54444826,6,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,47,3,0292.jpg,6,right,4.292168326,5,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,48,3,0097.jpg,3,left,0.732350233,2,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,49,3,0132.jpg,6,right,7.980678972,3,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,50,3,0441.jpg,4,left,2.371380646,3,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,51,3,0166.jpg,6,right,1.260640239,4,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,52,3,0111.jpg,5,left,3.173997915,3,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,53,3,0331.jpg,1,right,3.511189377,1,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,54,3,0173.jpg,5,right,3.870017045,5,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,55,3,0163.jpg,5,left,0.699567059,3,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,56,3,0357.jpg,6,right,1.975942364,4,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,57,3,0164.jpg,4,left,1.537069575,1,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,58,3,0165.jpg,1,right,1.483270192,1,2018_Feb_09_1502,,exp_resist_1,DISTRACT,1
0,version3,9909,22,male,6,2,59,3,0106.jpg,3,left,2.833455029,1,2018_Feb_09_1502,,exp_resist_1,RESIST,0
0,version3,9909,22,male,6,2,60,3,0465.jpg,1,left,6.973223915,1,2018_Feb_09_1502,,exp_resist_1,RESIST,0
1,version3,121,22,male,6,5,1,1,0117.jpg,6,right,2.847465649,7,2018_Feb_02_1305,TRUE,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,2,1,0063.jpg,2,left,2.199668934,1,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,3,1,0009.jpg,6,left,3.649393484,5,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,4,1,0006.jpg,5,right,2.60849415,7,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,5,1,0138.jpg,3,left,2.656323585,2,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,6,1,0021.jpg,1,right,3.56005257,1,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,7,1,0148.jpg,3,left,4.211011431,2,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,8,1,0124.jpg,1,right,2.043691115,1,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,9,1,0013.jpg,6,left,3.290637709,3,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,10,1,0150.jpg,3,right,3.697173114,6,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,11,1,0027.jpg,6,left,1.570464171,3,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,12,1,0048.jpg,5,left,2.401260331,6,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,13,1,0007.jpg,4,right,2.657421703,7,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,14,1,0036.jpg,3,left,2.776891455,1,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,15,1,0016.jpg,7,right,3.340585806,7,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,16,1,0128.jpg,2,left,3.935711765,2,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,17,1,0121.jpg,5,right,2.076402856,4,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,18,1,0043.jpg,7,right,4.399085827,7,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,19,1,0094.jpg,4,right,3.988236729,6,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,20,1,0042.jpg,3,left,4.294275264,2,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,21,2,0060.jpg,6,right,2.881845093,7,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,22,2,0180.jpg,2,left,1.533219296,1,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,23,2,0183.jpg,4,left,2.759014277,1,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,24,2,0089.jpg,3,right,2.729007386,5,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,25,2,0400.jpg,5,right,2.353517526,7,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,26,2,0193.jpg,3,right,2.678200836,1,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,27,2,0062.jpg,5,left,1.393869914,3,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,28,2,0186.jpg,4,right,0.782356089,5,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,29,2,0080.jpg,3,right,3.255175842,3,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,30,2,0189.jpg,6,left,3.681684148,4,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,31,2,0056.jpg,3,right,1.824119611,5,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,32,2,0155.jpg,6,left,2.299711827,4,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,33,2,0090.jpg,3,right,1.75162869,4,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,34,2,0083.jpg,6,left,1.924314332,2,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,35,2,0082.jpg,6,right,2.761306502,7,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,36,2,0055.jpg,3,left,2.980763606,3,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,37,2,0157.jpg,2,right,2.38584743,1,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,38,2,0244.jpg,1,right,7.908448661,1,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,39,2,0074.jpg,6,left,1.807741404,2,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,40,2,0049.jpg,5,right,1.654825821,7,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,41,3,0132.jpg,5,right,2.351462553,4,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,42,3,0357.jpg,3,left,1.360642016,2,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,43,3,0114.jpg,5,left,3.665022809,4,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,44,3,0173.jpg,6,left,5.830109459,4,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,45,3,0165.jpg,4,right,1.703771485,6,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,46,3,0164.jpg,3,right,1.857508695,2,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,47,3,0103.jpg,3,right,4.859679578,4,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,48,3,0097.jpg,3,left,2.384749614,3,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,49,3,0166.jpg,7,right,1.62153695,7,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,50,3,0465.jpg,3,right,1.669260738,2,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,51,3,0331.jpg,4,left,2.742730246,2,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,52,3,0120.jpg,5,right,2.456558965,7,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,53,3,0111.jpg,4,left,1.293852377,5,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,54,3,0514.jpg,6,right,1.224598763,7,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,55,3,0106.jpg,5,left,1.635897612,3,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,56,3,0163.jpg,6,left,2.881841773,4,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,57,3,0292.jpg,2,right,4.126649781,6,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,58,3,0441.jpg,6,left,3.168986812,3,2018_Feb_02_1305,,exp_resist_2,RESIST,0
1,version3,121,22,male,6,5,59,3,0182.jpg,2,left,3.290585489,1,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,121,22,male,6,5,60,3,0293.jpg,6,right,1.774317909,7,2018_Feb_02_1305,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,1,1,0094.jpg,4,right,3.495737646,4,2018_Feb_01_1158,TRUE,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,2,1,0016.jpg,6,left,1.086187354,5,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,3,1,0063.jpg,4,right,0.770588447,3,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,4,1,0027.jpg,5,right,0.99137568,5,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,5,1,0007.jpg,6,left,13.68864247,7,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,6,1,0121.jpg,2,right,0.700065895,2,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,7,1,0006.jpg,3,left,1.416570249,2,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,8,1,0042.jpg,2,right,1.179415794,4,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,9,1,0021.jpg,2,left,1.245063376,1,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,10,1,0148.jpg,3,right,0.869969612,2,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,11,1,0150.jpg,5,left,1.365460642,5,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,12,1,0048.jpg,6,right,0.662040225,6,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,13,1,0036.jpg,4,left,0.833420318,5,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,14,1,0013.jpg,2,right,0.854979759,1,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,15,1,0124.jpg,4,left,1.229366275,4,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,16,1,0138.jpg,4,left,0.971706158,4,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,17,1,0128.jpg,5,left,0.783370829,4,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,18,1,0117.jpg,5,left,0.803919355,5,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,19,1,0043.jpg,5,right,0.987389676,4,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,20,1,0009.jpg,5,right,0.733408878,7,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,21,2,0074.jpg,3,left,0.683413723,3,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,22,2,0186.jpg,4,left,0.869534034,3,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,23,2,0062.jpg,5,right,0.958969356,5,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,24,2,0080.jpg,5,right,0.938320312,6,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,25,2,0055.jpg,3,right,1.002760471,4,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,26,2,0056.jpg,2,right,1.195210395,2,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,27,2,0193.jpg,3,left,1.668300712,2,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,28,2,0049.jpg,3,right,0.832402159,5,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,29,2,0157.jpg,5,left,0.971282051,4,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,30,2,0244.jpg,1,right,0.782254566,1,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,31,2,0089.jpg,3,right,1.146255133,3,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,32,2,0400.jpg,6,left,0.799025066,5,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,33,2,0180.jpg,3,left,1.702740337,2,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,34,2,0083.jpg,4,right,1.228585978,3,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,35,2,0082.jpg,7,right,0.988426852,7,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,36,2,0060.jpg,6,left,0.798993975,6,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,37,2,0183.jpg,4,right,0.919505645,4,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,38,2,0155.jpg,4,left,0.54624656,4,2018_Feb_01_1158,,exp_resist_2,RESIST,0
1,version3,429,22,male,5,14,39,2,0090.jpg,6,right,1.141230141,6,2018_Feb_01_1158,,exp_resist_2,DISTRACT,1
1,version3,429,22,male,5,14,40,2,0189.jpg,6,left,1.312664568,5,2018_Feb_01_1158,,exp_resist_2,RESIST,0
